5.200000000000000000e+01 1.211551082987689376e-01 5.684974608130943796e-02
5.300000000000000000e+01 1.154380771966288105e-01 9.549830063508871203e-02
5.400000000000000000e+01 1.159009712374166751e-01 7.544014065598066143e-02
5.500000000000000000e+01 1.069295656239342973e-01 6.389947488712958978e-02
5.600000000000000000e+01 1.213877185572480727e-01 6.438448576208873064e-02
5.700000000000000000e+01 1.123490021525722915e-01 5.926369942533664392e-02
5.800000000000000000e+01 1.228587434636488618e-01 5.739756919539127505e-02
5.900000000000000000e+01 1.064735986974025550e-01 6.998077216438758352e-02
6.000000000000000000e+01 1.054908633658156319e-01 8.187232796962444492e-02
6.100000000000000000e+01 1.062166952005734882e-01 5.918519807836183921e-02
6.200000000000000000e+01 1.037332809105011022e-01 9.902035896308146457e-02
6.300000000000000000e+01 1.027392381759597295e-01 8.592333663732577842e-02
6.400000000000000000e+01 1.061426353592285904e-01 4.750607616435258834e-02
6.500000000000000000e+01 1.195164512866751794e-01 1.285060909696114362e-01
6.600000000000000000e+01 1.445275802686742384e-01 1.207770080042955135e-01
6.700000000000000000e+01 1.071479483068752819e-01 5.541734600391907267e-02
6.800000000000000000e+01 1.043421867229419320e-01 5.839721020311117172e-02
6.900000000000000000e+01 1.006295241122385359e-01 6.011105923411937807e-02
7.000000000000000000e+01 1.047474455568949692e-01 5.067372997888387742e-02
7.100000000000000000e+01 1.086485238689571392e-01 2.233047712689791020e-01
7.200000000000000000e+01 1.006548586561389763e-01 7.708627568223537507e-02
7.300000000000000000e+01 9.435022329402045771e-02 7.807960234677945033e-02
7.400000000000000000e+01 1.014173780273976699e-01 1.667023168351405571e-01
7.500000000000000000e+01 1.022427833800128305e-01 6.464502793283034843e-02
7.600000000000000000e+01 9.591223365624672315e-02 8.518496375435437307e-02
7.700000000000000000e+01 8.876937936926694583e-02 5.009604527209049474e-02
7.800000000000000000e+01 4.634944492915248349e-01 7.442437857389450073e-02
7.900000000000000000e+01 1.240795389778932556e-01 9.823652586111655816e-02
8.000000000000000000e+01 1.390485138566747159e-01 1.726222351575509018e-01
8.100000000000000000e+01 1.279315049781345470e-01 1.234487831497039501e-01
8.200000000000000000e+01 1.262493221036415092e-01 6.649409062587298413e-02
8.300000000000000000e+01 1.244333352133536325e-01 7.128696229595404832e-02
8.400000000000000000e+01 1.317847042778218791e-01 7.629429470174588224e-02
8.500000000000000000e+01 1.245868346480906580e-01 5.388222715984552352e-02
8.600000000000000000e+01 1.185840788550422686e-01 5.262247678370048087e-02
8.700000000000000000e+01 1.184248029333620222e-01 8.660254916415000004e-02
8.800000000000000000e+01 1.113542195712876604e-01 2.619676088484433896e-01
8.900000000000000000e+01 1.049221018082159701e-01 7.704881936884842852e-02
9.000000000000000000e+01 1.087895927223064274e-01 5.578262972621581689e-02
9.100000000000000000e+01 1.113918028253813169e-01 6.182017380323929362e-02
9.200000000000000000e+01 1.027500677993563732e-01 1.567086447030305862e-01
9.300000000000000000e+01 1.075076812474365512e-01 1.623483377580459408e-01
9.400000000000000000e+01 1.071145251250168878e-01 1.067944154716455041e-01
9.500000000000000000e+01 9.484739885524882952e-02 5.819585780875805026e-02
9.600000000000000000e+01 1.032847402632672690e-01 5.965670358198575662e-02
9.700000000000000000e+01 9.344570210914161790e-02 1.291338594104999016e-01
9.800000000000000000e+01 9.787726964314161227e-02 5.693176730225483345e-02
9.900000000000000000e+01 1.037314348399966391e-01 5.275201298391971744e-02
1.000000000000000000e+02 1.041404300480944650e-01 1.329947064797847578e-01
1.010000000000000000e+02 9.323119508802944766e-02 7.648947863624645793e-02
1.020000000000000000e+02 9.857951721546306945e-02 1.358303243819719841e-01
1.030000000000000000e+02 9.359818562688024257e-02 4.938972528832845377e-02
1.040000000000000000e+02 2.136062546569278131e-01 7.826019919071441899e-02
1.050000000000000000e+02 1.175120948368218177e-01 6.081198846013882026e-02
1.060000000000000000e+02 1.062640330676681288e-01 1.343089148211173423e-01
1.070000000000000000e+02 1.023585747208272390e-01 6.129854917526245117e-02
1.080000000000000000e+02 9.874606090925858171e-02 9.728012202928464081e-02
1.090000000000000000e+02 9.839642921433684741e-02 7.383376245315258213e-02
1.100000000000000000e+02 9.652676298014635503e-02 5.492043473686163135e-02
1.110000000000000000e+02 1.006937107311566826e-01 5.903139538489855093e-02
1.120000000000000000e+02 8.742593044086213738e-02 5.276332664279601709e-02
1.130000000000000000e+02 9.612123713865262931e-02 8.585097017483069026e-02
1.140000000000000000e+02 1.015295425135120805e-01 7.431587521941998564e-02
1.150000000000000000e+02 9.121042957285731279e-02 6.842133269096031811e-02
1.160000000000000000e+02 9.127424748346878169e-02 6.465737184939476800e-02
1.170000000000000000e+02 9.073787363551127916e-02 5.052305461886601873e-02
1.180000000000000000e+02 8.847132777115236657e-02 7.210475796212752198e-02
1.190000000000000000e+02 9.869783361461985371e-02 1.044925866553034488e-01
1.200000000000000000e+02 8.701873153161805707e-02 6.586696338863709532e-02
1.210000000000000000e+02 9.461212731482016025e-02 6.974177611752963024e-02
1.220000000000000000e+02 8.671430240011171464e-02 5.536810258546701058e-02
1.230000000000000000e+02 9.204900406525970413e-02 6.434506457298994064e-02
1.240000000000000000e+02 9.337512372370063152e-02 8.894714576980242149e-02
1.250000000000000000e+02 8.565834111790535110e-02 5.275674087878984980e-02
1.260000000000000000e+02 8.917116732332319717e-02 5.839497734529849882e-02
1.270000000000000000e+02 8.519642494025846113e-02 4.923097958836036153e-02
1.280000000000000000e+02 8.343616060994409056e-02 8.304096259272251979e-02
1.290000000000000000e+02 8.413568640439639257e-02 5.785788574184362598e-02
1.300000000000000000e+02 8.977629621969050733e-02 5.312202335932315889e-02
1.310000000000000000e+02 8.079294508965541299e-02 5.311632446514872458e-02
1.320000000000000000e+02 9.387712508494550079e-02 5.190518854233699270e-02
1.330000000000000000e+02 8.337842779402764026e-02 4.279630049728812280e-02
1.340000000000000000e+02 8.255026485747082865e-02 5.053647848753593103e-02
1.350000000000000000e+02 8.595148549642676883e-02 4.483056003944231593e-02
1.360000000000000000e+02 8.346290429006010536e-02 8.476253133267164230e-02
1.370000000000000000e+02 8.038076132617734404e-02 1.368604186349190177e-01
1.380000000000000000e+02 8.357843389770412690e-02 4.831909364423690734e-02
1.390000000000000000e+02 8.201869198846249709e-02 6.790776954342921112e-02
1.400000000000000000e+02 8.111317243089614937e-02 6.459752467866891612e-02
1.410000000000000000e+02 8.106961179344018831e-02 5.177160607985197005e-02
1.420000000000000000e+02 7.988336862108354197e-02 4.835202172398567200e-02
1.430000000000000000e+02 8.052281370047353892e-02 4.545850309137350331e-02
1.440000000000000000e+02 8.345510638323216934e-02 7.871364642125673605e-02
1.450000000000000000e+02 7.570349790449003302e-02 4.892135299264620263e-02
1.460000000000000000e+02 8.269531740265927133e-02 1.149091711506629587e-01
1.470000000000000000e+02 8.572598364398442694e-02 4.618753569248395391e-02
1.480000000000000000e+02 7.889328427333298921e-02 4.274431756960275774e-02
1.490000000000000000e+02 7.239329302300037683e-02 5.182502159657768892e-02
1.500000000000000000e+02 1.486588270017452917e-01 5.187895882110565154e-02
1.510000000000000000e+02 7.858801181517602319e-02 5.535567740503793965e-02
1.520000000000000000e+02 8.817408997684798855e-02 6.021315153115070623e-02
1.530000000000000000e+02 8.596686953431624534e-02 5.851889363466165200e-02
1.540000000000000000e+02 8.182832436109505059e-02 8.315483289651381948e-02
1.550000000000000000e+02 7.848993240798544935e-02 6.622221437879861894e-02
1.560000000000000000e+02 8.015892378413284891e-02 4.866547617488182348e-02
1.570000000000000000e+02 9.476799298203929245e-02 5.582727035746360561e-02
1.580000000000000000e+02 7.348048841377953500e-02 4.693859229341913741e-02
1.590000000000000000e+02 7.997590465997733711e-02 5.539799297753816854e-02
1.600000000000000000e+02 7.578263645829788620e-02 4.647496879960481830e-02
1.610000000000000000e+02 7.850316365071370595e-02 4.482584271150139715e-02
1.620000000000000000e+02 8.031157476440657639e-02 4.865381150291515910e-02
1.630000000000000000e+02 1.119027945629686577e-01 4.277972743297234898e-02
1.640000000000000000e+02 7.452116898122121413e-02 4.866260581482679398e-02
1.650000000000000000e+02 7.346727721365842179e-02 1.511825018395216158e-01
1.660000000000000000e+02 4.690154938731080358e-01 9.279139007990941379e-02
1.670000000000000000e+02 1.352920948177548932e-01 6.073951434630613794e-02
1.680000000000000000e+02 1.262026902864203937e-01 6.315310851026040284e-02
1.690000000000000000e+02 1.255592063941872727e-01 6.211203742676820599e-02
1.700000000000000000e+02 1.200464156005541794e-01 7.538858982614982107e-02
1.710000000000000000e+02 1.103674946804441420e-01 5.993625063162583838e-02
1.720000000000000000e+02 9.957743478020396333e-02 6.741853476239320631e-02
1.730000000000000000e+02 1.143110443148608601e-01 7.509202693994992961e-02
1.740000000000000000e+02 1.047577909402692409e-01 5.624795547471596324e-02
1.750000000000000000e+02 9.624801534556076676e-02 1.045554208163267523e-01
1.760000000000000000e+02 9.009511506718337337e-02 5.318803476312986001e-02
1.770000000000000000e+02 8.555886741771898119e-02 4.819852187751959283e-02
1.780000000000000000e+02 8.388048140817787324e-02 5.872815126218856874e-02
1.790000000000000000e+02 8.775042667507798599e-02 1.497231818831119832e-01
1.800000000000000000e+02 9.504556355611075424e-02 6.707920286899958506e-02
1.810000000000000000e+02 8.408119072771247371e-02 5.067872038731972145e-02
1.820000000000000000e+02 8.134546812558980655e-02 8.561814616983517978e-02
1.830000000000000000e+02 8.220048940997001785e-02 7.209604126043044070e-02
1.840000000000000000e+02 7.859856883457573551e-02 5.290679401980760699e-02
1.850000000000000000e+02 2.607038504346073537e+00 7.376219055209404241e-02
1.860000000000000000e+02 1.043861386181287321e-01 1.591383792842045730e-01
1.870000000000000000e+02 1.069322196154941229e-01 6.844029341561672086e-02
1.880000000000000000e+02 1.048007915640030013e-01 6.544226756653724608e-02
1.890000000000000000e+02 1.049272623475494409e-01 6.641812309718285456e-02
1.900000000000000000e+02 1.094245121721433983e-01 6.460970874207142001e-02
1.910000000000000000e+02 1.015557945865289136e-01 2.669993971880429973e-01
1.920000000000000000e+02 1.137067670648455736e-01 5.248155657393045737e-02
1.930000000000000000e+02 1.093883829043065248e-01 5.565587763125316029e-02
1.940000000000000000e+02 1.070031520432544597e-01 5.846882210328029073e-02
1.950000000000000000e+02 1.033695322637806641e-01 4.813358966165628278e-02
1.960000000000000000e+02 1.076238223054162557e-01 8.065162040293216705e-02
1.970000000000000000e+02 1.004941252359314308e-01 2.451931563898538946e-01
1.980000000000000000e+02 1.008906996376942033e-01 6.099033410637042657e-02
1.990000000000000000e+02 9.564951151841186161e-02 4.770654299033758039e-02
2.000000000000000000e+02 9.625546545921828678e-02 5.243538659161482013e-02
2.010000000000000000e+02 8.731315005826273401e-02 1.238706240382714124e-01
2.020000000000000000e+02 8.716465111852564340e-02 5.543769119928280281e-02
2.030000000000000000e+02 9.090704914635730494e-02 1.361263779302438193e-01
2.040000000000000000e+02 8.379501967681511621e-02 7.249284862803342944e-02
2.050000000000000000e+02 8.608183033648479643e-02 4.919837577602802214e-02
2.060000000000000000e+02 8.065307783499728322e-02 5.509666499132529621e-02
2.070000000000000000e+02 8.193915023758993610e-02 5.333381375441184624e-02
2.080000000000000000e+02 8.180241037606647558e-02 5.959058550592416514e-02
2.090000000000000000e+02 8.727356816717821153e-02 4.682710898132660254e-02
2.100000000000000000e+02 8.197918024905918866e-02 8.375582953867240221e-02
2.110000000000000000e+02 8.204085839109637179e-02 6.010457529471470439e-02
2.120000000000000000e+02 7.592331635112187227e-02 5.208059980605657391e-02
2.130000000000000000e+02 8.328056331018407477e-02 5.288268200671061153e-02
2.140000000000000000e+02 7.985685309710463531e-02 4.925140962959864005e-02
2.150000000000000000e+02 8.121916616449689763e-02 1.186243426771118048e-01
2.160000000000000000e+02 7.808047259688268016e-02 4.350421494111800930e-02
2.170000000000000000e+02 7.691084313200409472e-02 4.449943332479168456e-02
2.180000000000000000e+02 8.103380657984701751e-02 7.644446984602090711e-02
2.190000000000000000e+02 8.014220099517870011e-02 4.453459899060618898e-02
2.200000000000000000e+02 8.013000684702549503e-02 7.075978770183447009e-02
2.210000000000000000e+02 8.097253209158901399e-02 6.379626951634119469e-02
2.220000000000000000e+02 7.631986070005095102e-02 4.532745172484563267e-02
2.230000000000000000e+02 7.776470547789078591e-02 6.189050422742580632e-02
2.240000000000000000e+02 7.622050653976086831e-02 5.445162746577690560e-02
2.250000000000000000e+02 7.818228288571549278e-02 4.943900541044198710e-02
2.260000000000000000e+02 7.414356929787722927e-02 4.201730420717444264e-02
2.270000000000000000e+02 7.719804042539570033e-02 6.482765861810782515e-02
2.280000000000000000e+02 7.574862465671411416e-02 4.772343789824308458e-02
2.290000000000000000e+02 7.826502735693303958e-02 8.232509366308267407e-02
2.300000000000000000e+02 1.040513586876649771e-01 4.307304618832392268e-02
2.310000000000000000e+02 6.644542458358972115e-02 4.068801599817398196e-02
2.320000000000000000e+02 7.513916365502355810e-02 7.354655396193265915e-02
2.330000000000000000e+02 7.643300237957208199e-02 5.253890732255501322e-02
2.340000000000000000e+02 7.211619609590255719e-02 5.563167260529903319e-02
2.350000000000000000e+02 7.683969224988050628e-02 5.529340748221446555e-02
2.360000000000000000e+02 7.923693680404689244e-02 4.330041142514882979e-02
2.370000000000000000e+02 7.270506704660696651e-02 6.320327539474536460e-02
2.380000000000000000e+02 7.609161160450023109e-02 5.488763206327954697e-02
2.390000000000000000e+02 7.247794281660638327e-02 6.425605231943802564e-02
2.400000000000000000e+02 7.365176483497964943e-02 5.551046816011270119e-02
2.410000000000000000e+02 6.715773976316773142e-02 4.221259494527028477e-02
2.420000000000000000e+02 7.055490082070189906e-02 4.050906595941155403e-02
2.430000000000000000e+02 8.261947907091604648e-02 6.067164490620294975e-02
2.440000000000000000e+02 6.830235113613887521e-02 4.640637255775240805e-02
2.450000000000000000e+02 6.489758790118750620e-02 1.146682319350731671e-01
2.460000000000000000e+02 7.388714655606656856e-02 5.126838784855909659e-02
2.470000000000000000e+02 6.629288812105740836e-02 4.436933011628496626e-02
2.480000000000000000e+02 6.843717098031584789e-02 4.189244188511601075e-02
2.490000000000000000e+02 7.334354353347777300e-02 5.888877687259362614e-02
2.500000000000000000e+02 7.594510900966093547e-02 5.326350988485874238e-02
2.510000000000000000e+02 7.069646577331197002e-02 7.742619918038447235e-02
2.520000000000000000e+02 6.543394014893708088e-02 4.310299883572719232e-02
2.530000000000000000e+02 3.576584578937384573e-01 2.752804351158631424e-01
2.540000000000000000e+02 2.215300679602212885e-01 6.888296104107911877e-02
2.550000000000000000e+02 1.171132449268585812e-01 1.054515726864337921e-01
2.560000000000000000e+02 1.358733786728441029e-01 7.259148175422197591e-02
2.570000000000000000e+02 1.178147096224367724e-01 1.285130795186910924e-01
2.580000000000000000e+02 1.097523944191668710e-01 1.291188736183521146e-01
2.590000000000000000e+02 1.042752382733193595e-01 6.667461243864053477e-02
2.600000000000000000e+02 1.029171870317572568e-01 6.253799698196160772e-02
2.610000000000000000e+02 9.811312685850991089e-02 5.712081148074223125e-02
2.620000000000000000e+02 1.023270305951636261e-01 4.843941201957372572e-02
2.630000000000000000e+02 9.001791488791646700e-02 1.546884434632001815e-01
2.640000000000000000e+02 9.455415472892698958e-02 1.204854048884067830e-01
2.650000000000000000e+02 8.754711177912417874e-02 8.886001524157248477e-02
2.660000000000000000e+02 8.720517113859349578e-02 5.337136635222496095e-02
2.670000000000000000e+02 8.459015782966813890e-02 8.392760606530384748e-02
2.680000000000000000e+02 8.224205449837015958e-02 5.105914906240426737e-02
2.690000000000000000e+02 8.219864236809525104e-02 4.968957357013072812e-02
2.700000000000000000e+02 7.494281407203678969e-02 8.534280459086100723e-02
2.710000000000000000e+02 7.336326583892734121e-02 7.167711096982924690e-02
2.720000000000000000e+02 7.359479603077279108e-02 4.420889028085348005e-02
2.730000000000000000e+02 7.354884097405452181e-02 4.461543006488145890e-02
2.740000000000000000e+02 7.266652088677076626e-02 5.491471369392596918e-02
2.750000000000000000e+02 7.592404699200135110e-02 8.318796882835718942e-02
2.760000000000000000e+02 7.719713424597436646e-02 4.934419328585649273e-02
2.770000000000000000e+02 6.868472390135874073e-02 4.818426710195266444e-02
2.780000000000000000e+02 7.023032610658266894e-02 6.754018672001667334e-02
2.790000000000000000e+02 9.583708314329031364e-02 3.998497682504165152e-02
2.800000000000000000e+02 6.398516205418088021e-02 5.353290260506746168e-02
2.810000000000000000e+02 6.909437928849802846e-02 4.002593708439515507e-02
2.820000000000000000e+02 6.850391809384645536e-02 4.726885490788099164e-02
2.830000000000000000e+02 6.867780181777825843e-02 4.786955044628717765e-02
2.840000000000000000e+02 6.521238352718258802e-02 4.581491283785838614e-02
2.850000000000000000e+02 1.219520345619945212e-01 4.913179442668572788e-02
2.860000000000000000e+02 9.342630257129615201e-02 4.343735788447352503e-02
2.870000000000000000e+02 6.864625204282949478e-02 4.187143022098984563e-02
2.880000000000000000e+02 7.520763236051127010e-02 5.269478968320748941e-02
2.890000000000000000e+02 6.602440428837438868e-02 4.101010987487358622e-02
2.900000000000000000e+02 6.833194707982985505e-02 4.109312860199656331e-02
2.910000000000000000e+02 6.828554909700171316e-02 4.491859486995217199e-02
2.920000000000000000e+02 6.822912881026438336e-02 4.261898815345305930e-02
2.930000000000000000e+02 7.596157219393855076e-02 4.249193853674790994e-02
2.940000000000000000e+02 6.361608146898591054e-02 4.161906433411133310e-02
2.950000000000000000e+02 6.861285710398853932e-02 4.716458422346757329e-02
2.960000000000000000e+02 8.350279719399225087e+00 1.009607850693357289e-01
2.970000000000000000e+02 1.316073937009260009e-01 6.892445807655651902e-02
2.980000000000000000e+02 1.095129407615096639e-01 6.010916848213244956e-02
2.990000000000000000e+02 1.074402720274613282e-01 1.013815637009266163e-01
3.000000000000000000e+02 1.085624964081248617e-01 1.500211037122286262e-01
3.010000000000000000e+02 1.041618430576298354e-01 1.571632898770845832e-01
3.020000000000000000e+02 1.032673863307227852e-01 5.079690689364305123e-02
3.030000000000000000e+02 9.830460069259698563e-02 5.408473148082311444e-02
3.040000000000000000e+02 1.091305352781523491e-01 7.687125727534294128e-02
3.050000000000000000e+02 1.120866607544025173e-01 5.348601612525108462e-02
3.060000000000000000e+02 1.114954444369316566e-01 6.425112865578669341e-02
3.070000000000000000e+02 1.048250311281794522e-01 4.746310098860890420e-02
3.080000000000000000e+02 1.086859729410254022e-01 5.609687890570897589e-02
3.090000000000000000e+02 1.070826457095931522e-01 8.424337671544307460e-02
3.100000000000000000e+02 1.048769681677835797e-01 5.527109067696027445e-02
3.110000000000000000e+02 1.022734060024626246e-01 5.719770312022704611e-02
3.120000000000000000e+02 9.342190665887346868e-02 6.331646277640874676e-02
3.130000000000000000e+02 9.773763915062060048e-02 5.383451836995589712e-02
3.140000000000000000e+02 9.776772006882622490e-02 6.813913550323401347e-02
3.150000000000000000e+02 8.554744915755538304e-02 6.687318063221681097e-02
3.160000000000000000e+02 9.628284863670921734e-02 1.483606743411375883e-01
3.170000000000000000e+02 8.685953804689705571e-02 5.667256785986515139e-02
3.180000000000000000e+02 8.261964127953076720e-02 5.944005631579038496e-02
3.190000000000000000e+02 1.099747574537965206e-01 4.526080050243017072e-02
3.200000000000000000e+02 7.005713318030656889e-02 5.417138536293537171e-02
3.210000000000000000e+02 7.561114636289888169e-02 5.912964225101929178e-02
3.220000000000000000e+02 6.867206431857129922e-02 7.546220519221745471e-02
3.230000000000000000e+02 7.155759913432739594e-02 1.059536956823789178e-01
3.240000000000000000e+02 6.548113610223958714e-02 4.292893551815396558e-02
3.250000000000000000e+02 6.871192246396008729e-02 4.836227157368110097e-02
3.260000000000000000e+02 7.386888078970312022e-02 4.671983745617744321e-02
3.270000000000000000e+02 7.162407836608404577e-02 5.611451046589093633e-02
3.280000000000000000e+02 6.490657171822422633e-02 4.386811163754035514e-02
3.290000000000000000e+02 7.784902658194221836e-02 4.332857793913437450e-02
3.300000000000000000e+02 7.151669863192236520e-02 4.829758901196794935e-02
3.310000000000000000e+02 6.329326774014973345e-02 4.552956607240515180e-02
3.320000000000000000e+02 1.173596815099600538e-01 5.091106779395769555e-02
3.330000000000000000e+02 8.104888816710906219e-02 5.725928735083494342e-02
3.340000000000000000e+02 7.747822857827411924e-02 1.727873663871716259e-01
3.350000000000000000e+02 7.254387882400954723e-02 7.289503605510944118e-02
3.360000000000000000e+02 7.104773233216069017e-02 1.114609179397424016e-01
3.370000000000000000e+02 7.029482818056112525e-02 5.872168776412040742e-02
3.380000000000000000e+02 6.360204565046527481e-02 4.076128325257927926e-02
3.390000000000000000e+02 6.505628436810634296e-02 6.315471193729302324e-02
3.400000000000000000e+02 6.932808997148727503e-02 5.465093992937069406e-02
3.410000000000000000e+02 6.777667823568844785e-02 4.317514395389037557e-02
3.420000000000000000e+02 6.659080858588600771e-02 4.422282907538688940e-02
3.430000000000000000e+02 6.573332342585891386e-02 7.730425156366366179e-02
3.440000000000000000e+02 7.271390572728798907e-02 3.790099047219906009e-02
3.450000000000000000e+02 6.810628620725318882e-02 5.188561142541658899e-02
3.460000000000000000e+02 6.691020884621830256e-02 2.835930807468218795e-01
3.470000000000000000e+02 6.344820088574838479e-01 1.106621352239297029e-01
3.480000000000000000e+02 1.097968308849827657e-01 1.212839715851423000e-01
3.490000000000000000e+02 1.201450452378934886e-01 1.102027965184205621e-01
3.500000000000000000e+02 1.182429416502220054e-01 9.722122480758489671e-02
3.510000000000000000e+02 8.654681783022950825e-02 5.598246771842241287e-02
3.520000000000000000e+02 8.554452395940852216e-02 1.113197045066417756e-01
3.530000000000000000e+02 9.590420403329473487e-02 4.538290505894483629e-02
3.540000000000000000e+02 8.711102249378582796e-02 4.828874224749130778e-02
3.550000000000000000e+02 9.327653957716609823e-02 4.422082808107519886e-02
3.560000000000000000e+02 9.159385830620669910e-02 5.381724692116945236e-02
3.570000000000000000e+02 9.580067117090958206e-02 5.621115614970525337e-02
3.580000000000000000e+02 8.261741182791565441e-02 5.399098022817037240e-02
3.590000000000000000e+02 8.048368191682245265e-02 4.822334673446722342e-02
3.600000000000000000e+02 7.344196843663323981e-02 4.484383075330884011e-02
3.610000000000000000e+02 7.827471350025716479e-02 4.451365398768430959e-02
3.620000000000000000e+02 7.890792940176634407e-02 3.888289468028606755e-01
3.630000000000000000e+02 7.797178725242505382e-02 6.578968725620935876e-02
3.640000000000000000e+02 6.338121206052294010e-02 4.051865345965593307e-02
3.650000000000000000e+02 7.227064711054530244e-02 5.768611760905537761e-02
3.660000000000000000e+02 7.871421786623325478e-02 4.063170061757167412e-02
3.670000000000000000e+02 6.519517366930310809e-02 4.023221504086485489e-02
3.680000000000000000e+02 6.344648950272269161e-02 4.589651644420929266e-02
3.690000000000000000e+02 6.444388875620199464e-02 1.009081553381222934e-01
3.700000000000000000e+02 8.276798173253512025e-02 5.785045340561714017e-02
3.710000000000000000e+02 6.823297347515576428e-02 4.642329915450551375e-02
3.720000000000000000e+02 6.780781544240536973e-02 4.208205423007408547e-02
3.730000000000000000e+02 6.547349874758437438e-02 5.277495248577533660e-02
3.740000000000000000e+02 1.646731481729765412e-01 1.110947001247833965e-01
3.750000000000000000e+02 1.043662498862723692e-01 3.304785004793069358e-01
3.760000000000000000e+02 9.781437899239109335e-02 5.255157763186173864e-02
3.770000000000000000e+02 1.071082856966232011e-01 5.567499166593337795e-02
3.780000000000000000e+02 9.822111728806508235e-02 1.651893937243865129e-01
3.790000000000000000e+02 9.449784332598334946e-02 4.634864881443671869e-02
3.800000000000000000e+02 9.801604141364485268e-02 6.757727458786505492e-02
3.810000000000000000e+02 8.259233650014363715e-02 5.558024908010011922e-02
3.820000000000000000e+02 9.332835913208899214e-02 8.261353806711924097e-02
3.830000000000000000e+02 8.628840867535629566e-02 4.718483405378766371e-02
3.840000000000000000e+02 8.515188258826350554e-02 4.856396976333016147e-02
3.850000000000000000e+02 7.973208650094537608e-02 5.077471264088765507e-02
3.860000000000000000e+02 7.765035424296286293e-02 4.975881339170229456e-02
3.870000000000000000e+02 7.546462351243264643e-02 4.328849561846791205e-02
